name,price,location,sold,link,date
Acer Nitro 5 Core i5-10300H / 8GB / SSD 512  / VGA GTX 1650Ti 4GB / FHD IPS 144Hz AN515-55,12.895.000,KOTA SURAKARTA (SOLO),0,https://shopee.co.id/Acer-Nitro-5-Core-i5-10300H-8GB-SSD-512-VGA-GTX-1650Ti-4GB-FHD-IPS-144Hz-AN515-55-i.6488816.1374698710,14-01-2021
Acer Nitro 5 Laptop Gaming i7-10870H / 8GB / SSD 512 / VGA GTX 1650Ti 4GB / AN515-55-77MG,15.535.000,KOTA SURAKARTA (SOLO),0,https://shopee.co.id/Acer-Nitro-5-Laptop-Gaming-i7-10870H-8GB-SSD-512-VGA-GTX-1650Ti-4GB-AN515-55-77MG-i.6488816.7169470194,14-01-2021
"Acer Predator Helios 300  i7-10750H, 8GB, SSD 512, RTX2060 6gb Gaming",19.800.000,KOTA SURAKARTA (SOLO),0,https://shopee.co.id/Acer-Predator-Helios-300-i7-10750H-8GB-SSD-512-RTX2060-6gb-Gaming-i.6488816.4651305887,14-01-2021
Laptop Acer Swift 3 SF314-41-R24M - Blue R9JT SILVER [Ryzen 5 3500U-4GBGB-512GB-W10],9.299.000,KAB. PATI,11,https://shopee.co.id/Laptop-Acer-Swift-3-SF314-41-R24M-Blue-R9JT-SILVER-Ryzen-5-3500U-4GBGB-512GB-W10--i.156281632.7256492101,14-01-2021
Acer Swift 10 2in1 Netbook and tablet,1.875.000,KOTA JAKARTA PUSAT,18,https://shopee.co.id/Acer-Swift-10-2in1-Netbook-and-tablet-i.212390287.4744552069,14-01-2021
Acer Swift 1 SF113-31 PENTIUM,4.500.000,KOTA JAKARTA BARAT,1,https://shopee.co.id/Acer-Swift-1-SF113-31-PENTIUM-i.45923187.5567862615,14-01-2021
Laptop Ultrabook Acer Swift 3 Infinity SF314-59 i5 1135G7 8GB 512ssd W10+OHS 14.0FHD FP SILVER,12.199.000,KOTA JAKARTA UTARA,1,https://shopee.co.id/Laptop-Ultrabook-Acer-Swift-3-Infinity-SF314-59-i5-1135G7-8GB-512ssd-W10-OHS-14.0FHD-FP-SILVER-i.225418842.4368449380,14-01-2021
Acer Swift 3 Core i3-7020U-Ram 4Gb-HDD 1Tb-Dual VGA NVidia MX150-Full HD-Fullset-Wind Ori,5.950.000,KOTA MALANG,1,https://shopee.co.id/Acer-Swift-3-Core-i3-7020U-Ram-4Gb-HDD-1Tb-Dual-VGA-NVidia-MX150-Full-HD-Fullset-Wind-Ori-i.162991391.6615730582,14-01-2021
"Acer Swift 7 SF714-52T Touch i7 8500Y 16GB 512ssd Win10 14.0""FHD MURAH",16.799.000,KOTA JAKARTA PUSAT,1,https://shopee.co.id/Acer-Swift-7-SF714-52T-Touch-i7-8500Y-16GB-512ssd-Win10-14.0-FHD-MURAH-i.264524770.6662624622,14-01-2021
Acer Swift 3 (SF315-41G) SILVER,12.500.000,KOTA JAKARTA BARAT,1,https://shopee.co.id/Acer-Swift-3-(SF315-41G)-SILVER-i.32443527.6865375733,14-01-2021
"Acer Swift 3 SF314-42-R9Q7 [R5-4500U, W10+OHS] [NX.HSESN.001]",10.099.000,KOTA JAKARTA TIMUR,3,https://shopee.co.id/Acer-Swift-3-SF314-42-R9Q7-R5-4500U-W10-OHS-NX.HSESN.001--i.37968209.5855862637,14-01-2021
Acer Swift 3 SF314-57G-54J4 with Intel i5 10th Gen and 2GB VRAM,9.500.000,KOTA SURAKARTA (SOLO),1,https://shopee.co.id/Acer-Swift-3-SF314-57G-54J4-with-Intel-i5-10th-Gen-and-2GB-VRAM-i.6684093.6262428455,14-01-2021
LAPTOP ACER SWIFT 3 SF314 57-39WL CORE I3-1005G1 4GB SSD M2 256GB 14 INCH FULL HD IPS SLIM TIPIS,7.717.000,KOTA SURABAYA,2,https://shopee.co.id/LAPTOP-ACER-SWIFT-3-SF314-57-39WL-CORE-I3-1005G1-4GB-SSD-M2-256GB-14-INCH-FULL-HD-IPS-SLIM-TIPIS-i.81198833.4512484318,14-01-2021
Laptop Acer Swift 3X SF314 55DE / 59QY i5 1135G7 8GB 512ssd IrisXE MAX W10+OHS 14.0FHD FP,13.249.000,KOTA JAKARTA UTARA,1,https://shopee.co.id/Laptop-Acer-Swift-3X-SF314-55DE-59QY-i5-1135G7-8GB-512ssd-IrisXE-MAX-W10-OHS-14.0FHD-FP-i.225418842.6864149594,14-01-2021
"LAPTOP BARU ACER SWIFT 3 SF314 - AMD Ryzen 5 3500U - 4GB RAM - SSD 512GB - 14"" - VGA AMD VEGA",9.306.500,KOTA SURABAYA,19,https://shopee.co.id/LAPTOP-BARU-ACER-SWIFT-3-SF314-AMD-Ryzen-5-3500U-4GB-RAM-SSD-512GB-14-VGA-AMD-VEGA-i.6771107.7807492228,14-01-2021
